employee_id,age,gender,education,department,job_role,resume_text,skills,job_description,required_skills,experience_years,monthly_income,performance_rating,job_satisfaction,environment_satisfaction,relationship_satisfaction,work_life_balance,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,overtime,business_travel,location,attrition
3999,25,Female,B.Sc,IT,Backend Developer,"Experienced Backend Developer skilled in MongoDB, REST API, Flask, Django with 8 years of experience.","MongoDB, REST API, Flask, Django","We are hiring a Backend Developer with experience in Docker, Django, Flask. Candidate should have strong problem-solving skills.","Docker, Django, Flask",8,1082184,4,3,5,5,3,10,3,2,2,Yes,Frequently,Bangalore,Yes
4000,27,Male,B.Tech,IT,Machine Learning Engineer,"Experienced Machine Learning Engineer skilled in AWS, Deep Learning, TensorFlow, PyTorch with 0 years of experience.","AWS, Deep Learning, TensorFlow, PyTorch","We are hiring a Machine Learning Engineer with experience in Deep Learning, AWS, TensorFlow. Candidate should have strong problem-solving skills.","Deep Learning, AWS, TensorFlow",0,276706,1,2,4,5,3,9,1,1,1,Yes,Frequently,Mumbai,No
4001,39,Male,B.Tech,IT,Full Stack Developer,"Experienced Full Stack Developer skilled in MongoDB, React, NodeJS, REST API with 5 years of experience.","MongoDB, React, NodeJS, REST API","We are hiring a Full Stack Developer with experience in MongoDB, REST API, NodeJS. Candidate should have strong problem-solving skills.","MongoDB, REST API, NodeJS",5,817402,5,2,5,3,3,3,3,1,2,Yes,No Travel,Hyderabad,No
4002,42,Female,B.Sc,IT,Software Engineer,"Experienced Software Engineer skilled in Java, C++, Python, Git with 8 years of experience.","Java, C++, Python, Git","We are hiring a Software Engineer with experience in SQL, Python, C++. Candidate should have strong problem-solving skills.","SQL, Python, C++",8,1071990,5,1,1,1,2,8,8,5,3,No,No Travel,Pune,No
4003,21,Male,M.Tech,IT,Backend Developer,"Experienced Backend Developer skilled in REST API, Django, Flask, MongoDB with 6 years of experience.","REST API, Django, Flask, MongoDB","We are hiring a Backend Developer with experience in Flask, MongoDB, Python. Candidate should have strong problem-solving skills.","Flask, MongoDB, Python",6,840765,1,5,1,1,1,3,1,0,1,Yes,Rarely,Bangalore,No
4004,22,Female,M.Sc,IT,Frontend Developer,"Experienced Frontend Developer skilled in CSS, Angular, HTML, Bootstrap with 10 years of experience.","CSS, Angular, HTML, Bootstrap","We are hiring a Frontend Developer with experience in Angular, React, JavaScript. Candidate should have strong problem-solving skills.","Angular, React, JavaScript",10,1203236,2,5,3,3,5,4,6,6,1,No,Frequently,Bangalore,Yes
4005,26,Female,BCA,IT,Cloud Engineer,"Experienced Cloud Engineer skilled in Azure, AWS, Docker, Terraform with 3 years of experience.","Azure, AWS, Docker, Terraform","We are hiring a Cloud Engineer with experience in AWS, Linux, Terraform. Candidate should have strong problem-solving skills.","AWS, Linux, Terraform",3,612986,3,3,3,4,3,6,0,1,0,Yes,No Travel,Ahmedabad,No
4006,27,Female,BCA,IT,Frontend Developer,"Experienced Frontend Developer skilled in HTML, React, Angular, Bootstrap with 1 years of experience.","HTML, React, Angular, Bootstrap","We are hiring a Frontend Developer with experience in HTML, JavaScript, CSS. Candidate should have strong problem-solving skills.","HTML, JavaScript, CSS",1,445351,5,5,2,1,4,5,2,0,2,No,Rarely,Hyderabad,No
4007,29,Male,M.Sc,IT,Full Stack Developer,"Experienced Full Stack Developer skilled in NodeJS, REST API, React, MongoDB with 8 years of experience.","NodeJS, REST API, React, MongoDB","We are hiring a Full Stack Developer with experience in React, NodeJS, MongoDB. Candidate should have strong problem-solving skills.","React, NodeJS, MongoDB",8,1081693,1,2,3,5,4,9,1,0,0,Yes,Rarely,Hyderabad,No
4008,28,Male,M.Sc,IT,Software Engineer,"Experienced Software Engineer skilled in C++, SQL, Git, Python with 6 years of experience.","C++, SQL, Git, Python","We are hiring a Software Engineer with experience in Python, SQL, Java. Candidate should have strong problem-solving skills.","Python, SQL, Java",6,917042,4,4,3,2,5,8,0,0,1,No,No Travel,Ahmedabad,No
4009,21,Female,M.Sc,IT,Cloud Engineer,"Experienced Cloud Engineer skilled in Terraform, AWS, Docker, Azure with 9 years of experience.","Terraform, AWS, Docker, Azure","We are hiring a Cloud Engineer with experience in Terraform, Linux, Azure. Candidate should have strong problem-solving skills.","Terraform, Linux, Azure",9,1154310,1,5,1,4,5,10,0,0,1,Yes,Frequently,Hyderabad,No
4010,29,Female,MCA,IT,DevOps Engineer,"Experienced DevOps Engineer skilled in Kubernetes, AWS, CI/CD, Docker with 1 years of experience.","Kubernetes, AWS, CI/CD, Docker","We are hiring a DevOps Engineer with experience in Kubernetes, Docker, Linux. Candidate should have strong problem-solving skills.","Kubernetes, Docker, Linux",1,454029,2,5,1,3,5,5,0,1,1,No,Frequently,Pune,No
4011,26,Male,BCA,IT,Data Scientist,"Experienced Data Scientist skilled in SQL, NumPy, TensorFlow, Python with 11 years of experience.","SQL, NumPy, TensorFlow, Python","We are hiring a Data Scientist with experience in SQL, NumPy, Pandas. Candidate should have strong problem-solving skills.","SQL, NumPy, Pandas",11,1290082,2,5,3,2,2,10,9,0,4,Yes,Rarely,Hyderabad,No
4012,34,Female,M.Tech,IT,Software Engineer,"Experienced Software Engineer skilled in SQL, Java, C++, Python with 2 years of experience.","SQL, Java, C++, Python","We are hiring a Software Engineer with experience in Java, Python, SQL. Candidate should have strong problem-solving skills.","Java, Python, SQL",2,517047,3,3,3,4,1,3,1,1,1,Yes,Frequently,Delhi,No
4013,21,Male,B.Sc,IT,Full Stack Developer,"Experienced Full Stack Developer skilled in NodeJS, MongoDB, REST API, React with 4 years of experience.","NodeJS, MongoDB, REST API, React","We are hiring a Full Stack Developer with experience in MongoDB, ExpressJS, REST API. Candidate should have strong problem-solving skills.","MongoDB, ExpressJS, REST API",4,715110,2,3,5,4,5,4,0,0,1,No,Frequently,Pune,Yes
4014,41,Male,B.Tech,IT,DevOps Engineer,"Experienced DevOps Engineer skilled in Kubernetes, CI/CD, AWS, Linux with 0 years of experience.","Kubernetes, CI/CD, AWS, Linux","We are hiring a DevOps Engineer with experience in CI/CD, Linux, Docker. Candidate should have strong problem-solving skills.","CI/CD, Linux, Docker",0,338065,3,1,3,1,3,5,0,1,1,Yes,Rarely,Pune,Yes
4015,34,Male,B.Tech,IT,Software Engineer,"Experienced Software Engineer skilled in Git, SQL, Java, C++ with 9 years of experience.","Git, SQL, Java, C++","We are hiring a Software Engineer with experience in C++, Git, Python. Candidate should have strong problem-solving skills.","C++, Git, Python",9,1183969,5,1,5,4,1,2,3,3,1,Yes,Rarely,Mumbai,Yes
4016,38,Female,MCA,IT,Backend Developer,"Experienced Backend Developer skilled in Python, Flask, Docker, Django with 12 years of experience.","Python, Flask, Docker, Django","We are hiring a Backend Developer with experience in Django, REST API, Docker. Candidate should have strong problem-solving skills.","Django, REST API, Docker",12,1417933,5,5,4,5,5,3,3,1,1,Yes,Frequently,Delhi,Yes
4017,23,Male,B.Tech,IT,Frontend Developer,"Experienced Frontend Developer skilled in React, HTML, JavaScript, Bootstrap with 12 years of experience.","React, HTML, JavaScript, Bootstrap","We are hiring a Frontend Developer with experience in CSS, JavaScript, Angular. Candidate should have strong problem-solving skills.","CSS, JavaScript, Angular",12,1427377,2,1,1,3,4,0,1,0,1,No,No Travel,Ahmedabad,Yes
4018,33,Female,M.Tech,IT,Machine Learning Engineer,"Experienced Machine Learning Engineer skilled in AWS, Deep Learning, TensorFlow, Python with 0 years of experience.","AWS, Deep Learning, TensorFlow, Python","We are hiring a Machine Learning Engineer with experience in Python, Deep Learning, TensorFlow. Candidate should have strong problem-solving skills.","Python, Deep Learning, TensorFlow",0,364244,1,1,1,5,3,8,0,1,1,No,Rarely,Hyderabad,No
4019,30,Male,BCA,IT,Data Scientist,"Experienced Data Scientist skilled in Machine Learning, Pandas, Python, SQL with 2 years of experience.","Machine Learning, Pandas, Python, SQL","We are hiring a Data Scientist with experience in Python, TensorFlow, Pandas. Candidate should have strong problem-solving skills.","Python, TensorFlow, Pandas",2,491500,2,5,2,3,2,2,2,0,1,No,No Travel,Mumbai,No
4020,41,Male,BCA,IT,Full Stack Developer,"Experienced Full Stack Developer skilled in NodeJS, ExpressJS, React, REST API with 6 years of experience.","NodeJS, ExpressJS, React, REST API","We are hiring a Full Stack Developer with experience in MongoDB, React, REST API. Candidate should have strong problem-solving skills.","MongoDB, React, REST API",6,897858,3,2,1,2,1,9,6,1,3,Yes,No Travel,Pune,Yes
4021,36,Female,B.Tech,IT,Data Scientist,"Experienced Data Scientist skilled in Pandas, SQL, NumPy, Python with 2 years of experience.","Pandas, SQL, NumPy, Python","We are hiring a Data Scientist with experience in Machine Learning, SQL, Pandas. Candidate should have strong problem-solving skills.","Machine Learning, SQL, Pandas",2,478925,3,2,1,1,2,2,1,0,1,No,Rarely,Pune,No
4022,21,Female,M.Sc,IT,Full Stack Developer,"Experienced Full Stack Developer skilled in ExpressJS, NodeJS, MongoDB, REST API with 6 years of experience.","ExpressJS, NodeJS, MongoDB, REST API","We are hiring a Full Stack Developer with experience in ExpressJS, REST API, NodeJS. Candidate should have strong problem-solving skills.","ExpressJS, REST API, NodeJS",6,892966,3,2,4,3,4,5,1,0,1,Yes,Rarely,Pune,No
4023,32,Male,MCA,IT,Machine Learning Engineer,"Experienced Machine Learning Engineer skilled in Deep Learning, AWS, Python, PyTorch with 5 years of experience.","Deep Learning, AWS, Python, PyTorch","We are hiring a Machine Learning Engineer with experience in Python, AWS, TensorFlow. Candidate should have strong problem-solving skills.","Python, AWS, TensorFlow",5,785119,3,3,3,2,1,6,0,1,0,No,Frequently,Delhi,No
4024,31,Male,M.Sc,IT,Cloud Engineer,"Experienced Cloud Engineer skilled in Terraform, Linux, AWS, Azure with 8 years of experience.","Terraform, Linux, AWS, Azure","We are hiring a Cloud Engineer with experience in Linux, Terraform, Azure. Candidate should have strong problem-solving skills.","Linux, Terraform, Azure",8,1138340,5,3,4,1,3,3,4,4,1,Yes,No Travel,Bangalore,No
4025,24,Female,B.Sc,IT,Frontend Developer,"Experienced Frontend Developer skilled in HTML, Angular, CSS, JavaScript with 12 years of experience.","HTML, Angular, CSS, JavaScript","We are hiring a Frontend Developer with experience in React, Angular, HTML. Candidate should have strong problem-solving skills.","React, Angular, HTML",12,1502964,5,2,3,4,5,7,9,7,3,Yes,Rarely,Bangalore,Yes
4026,24,Male,M.Sc,IT,Machine Learning Engineer,"Experienced Machine Learning Engineer skilled in Python, TensorFlow, AWS, Deep Learning with 1 years of experience.","Python, TensorFlow, AWS, Deep Learning","We are hiring a Machine Learning Engineer with experience in Python, AWS, TensorFlow. Candidate should have strong problem-solving skills.","Python, AWS, TensorFlow",1,430017,2,3,3,1,2,4,1,1,0,No,Frequently,Delhi,No
4027,36,Female,B.Tech,IT,Cloud Engineer,"Experienced Cloud Engineer skilled in Linux, Terraform, Docker, Azure with 6 years of experience.","Linux, Terraform, Docker, Azure","We are hiring a Cloud Engineer with experience in Terraform, Docker, Linux. Candidate should have strong problem-solving skills.","Terraform, Docker, Linux",6,833414,1,2,2,3,5,0,1,0,1,Yes,Frequently,Mumbai,No
4028,37,Male,MCA,IT,Software Engineer,"Experienced Software Engineer skilled in Git, SQL, Java, Python with 7 years of experience.","Git, SQL, Java, Python","We are hiring a Software Engineer with experience in Java, Python, SQL. Candidate should have strong problem-solving skills.","Java, Python, SQL",7,1004170,3,1,5,2,3,1,0,0,1,No,No Travel,Bangalore,No
4029,35,Female,MCA,IT,Cloud Engineer,"Experienced Cloud Engineer skilled in Linux, Azure, AWS, Terraform with 6 years of experience.","Linux, Azure, AWS, Terraform","We are hiring a Cloud Engineer with experience in Terraform, Azure, Linux. Candidate should have strong problem-solving skills.","Terraform, Azure, Linux",6,893301,1,1,1,1,2,7,4,2,0,Yes,Rarely,Ahmedabad,Yes
4030,32,Male,B.Tech,IT,Backend Developer,"Experienced Backend Developer skilled in Python, Docker, REST API, Flask with 0 years of experience.","Python, Docker, REST API, Flask","We are hiring a Backend Developer with experience in Django, Docker, REST API. Candidate should have strong problem-solving skills.","Django, Docker, REST API",0,295075,2,1,3,5,5,3,1,0,1,No,No Travel,Pune,No
4031,31,Female,MCA,IT,Frontend Developer,"Experienced Frontend Developer skilled in CSS, Bootstrap, Angular, JavaScript with 2 years of experience.","CSS, Bootstrap, Angular, JavaScript","We are hiring a Frontend Developer with experience in Angular, HTML, JavaScript. Candidate should have strong problem-solving skills.","Angular, HTML, JavaScript",2,544720,4,3,5,5,1,1,3,0,2,Yes,No Travel,Delhi,No
4032,34,Female,B.Tech,IT,DevOps Engineer,"Experienced DevOps Engineer skilled in Linux, Docker, Kubernetes, CI/CD with 5 years of experience.","Linux, Docker, Kubernetes, CI/CD","We are hiring a DevOps Engineer with experience in Kubernetes, Linux, CI/CD. Candidate should have strong problem-solving skills.","Kubernetes, Linux, CI/CD",5,770530,2,1,3,3,1,5,4,1,4,Yes,No Travel,Delhi,Yes
4033,26,Male,M.Tech,IT,Cloud Engineer,"Experienced Cloud Engineer skilled in Terraform, Linux, Docker, Azure with 4 years of experience.","Terraform, Linux, Docker, Azure","We are hiring a Cloud Engineer with experience in Terraform, Docker, AWS. Candidate should have strong problem-solving skills.","Terraform, Docker, AWS",4,682242,1,2,5,5,4,1,3,2,2,Yes,Frequently,Pune,No
4034,38,Male,M.Sc,IT,Backend Developer,"Experienced Backend Developer skilled in Django, REST API, Flask, MongoDB with 5 years of experience.","Django, REST API, Flask, MongoDB","We are hiring a Backend Developer with experience in Python, MongoDB, REST API. Candidate should have strong problem-solving skills.","Python, MongoDB, REST API",5,797215,4,4,2,3,5,1,1,0,0,No,No Travel,Hyderabad,Yes
4035,23,Male,MCA,IT,DevOps Engineer,"Experienced DevOps Engineer skilled in Kubernetes, CI/CD, AWS, Linux with 10 years of experience.","Kubernetes, CI/CD, AWS, Linux","We are hiring a DevOps Engineer with experience in AWS, CI/CD, Docker. Candidate should have strong problem-solving skills.","AWS, CI/CD, Docker",10,1289979,5,3,4,3,4,5,4,3,3,Yes,No Travel,Mumbai,No
4036,32,Female,M.Sc,IT,Software Engineer,"Experienced Software Engineer skilled in SQL, C++, Java, Git with 2 years of experience.","SQL, C++, Java, Git","We are hiring a Software Engineer with experience in Git, Java, C++. Candidate should have strong problem-solving skills.","Git, Java, C++",2,572592,4,5,2,2,3,10,2,0,1,No,No Travel,Bangalore,No
4037,34,Male,M.Tech,IT,Data Scientist,"Experienced Data Scientist skilled in Pandas, SQL, TensorFlow, Machine Learning with 1 years of experience.","Pandas, SQL, TensorFlow, Machine Learning","We are hiring a Data Scientist with experience in TensorFlow, Python, Pandas. Candidate should have strong problem-solving skills.","TensorFlow, Python, Pandas",1,446871,5,1,2,1,3,2,2,1,2,Yes,Frequently,Hyderabad,No
4038,42,Male,M.Tech,IT,Full Stack Developer,"Experienced Full Stack Developer skilled in ExpressJS, NodeJS, MongoDB, REST API with 2 years of experience.","ExpressJS, NodeJS, MongoDB, REST API","We are hiring a Full Stack Developer with experience in REST API, NodeJS, ExpressJS. Candidate should have strong problem-solving skills.","REST API, NodeJS, ExpressJS",2,495013,3,2,2,2,5,7,2,2,1,No,Frequently,Pune,No
4039,32,Female,B.Tech,IT,Frontend Developer,"Experienced Frontend Developer skilled in React, CSS, HTML, Bootstrap with 6 years of experience.","React, CSS, HTML, Bootstrap","We are hiring a Frontend Developer with experience in React, Angular, HTML. Candidate should have strong problem-solving skills.","React, Angular, HTML",6,875771,1,2,1,2,3,0,3,3,0,No,No Travel,Pune,No
4040,26,Male,M.Sc,IT,DevOps Engineer,"Experienced DevOps Engineer skilled in CI/CD, Linux, Kubernetes, AWS with 12 years of experience.","CI/CD, Linux, Kubernetes, AWS","We are hiring a DevOps Engineer with experience in Kubernetes, AWS, CI/CD. Candidate should have strong problem-solving skills.","Kubernetes, AWS, CI/CD",12,1427142,2,5,1,5,1,1,9,9,3,Yes,Rarely,Bangalore,Yes
4041,27,Male,BCA,IT,Machine Learning Engineer,"Experienced Machine Learning Engineer skilled in TensorFlow, Deep Learning, Python, PyTorch with 8 years of experience.","TensorFlow, Deep Learning, Python, PyTorch","We are hiring a Machine Learning Engineer with experience in Python, Deep Learning, TensorFlow. Candidate should have strong problem-solving skills.","Python, Deep Learning, TensorFlow",8,998901,1,2,3,1,5,4,8,6,0,No,No Travel,Ahmedabad,No
4042,29,Male,B.Sc,IT,Backend Developer,"Experienced Backend Developer skilled in Python, Django, Flask, Docker with 9 years of experience.","Python, Django, Flask, Docker","We are hiring a Backend Developer with experience in MongoDB, Docker, Python. Candidate should have strong problem-solving skills.","MongoDB, Docker, Python",9,1158983,5,5,5,4,2,7,3,1,0,Yes,Rarely,Mumbai,No
